CustomerID,Customer Name,Customer Address,Gender,Annual Income,Phone
Esther11BeeversStMale7080006462925,Esther,11 Beevers St,Male,708000,6462925
Esty2/10CleghornAvFemale6560008863339,Esty,2/10 Cleghorn Av,Female,656000,8863339
Etty2EdwardAvFemale8830007348365,Etty,2 Edward Av,Female,883000,7348365
Eva10MurphyStMale9650006811646,Eva,10 Murphy St,Male,965000,6811646
Eve128SecondAvFemale8700007806580,Eve,128 Second Av,Female,870000,7806580
Evelyn5/24ValerianAvFemale6810008452846,Evelyn,5/24 Valerian Av,Female,681000,8452846
Faiga2/31CooperAvFemale5225006266829,Faiga,2/31 Cooper Av,Female,522500,6266829
Faigy9BegoniaAvFemale9720007005795,Faigy,9 Begonia Av,Female,972000,7005795
Finley1/36AmaranthAvFemale5900006837199,Finley,1/36 Amaranth Av,Female,590000,6837199
Fiona3/36AmaranthAvFemale4500008406997,Fiona,3/36 Amaranth Av,Female,450000,8406997
Fradel61CooperAvFemale7650006442919,Fradel,61 Cooper Av,Female,765000,6442919
Fraidy10FreemansStFemale7500006004599,Fraidy,10 Freemans St,Female,750000,6004599
Francesca16BeeversStMale6800007179370,Francesca,16 Beevers St,Male,680000,7179370
Frimet4/63MarionStMale135008854290,Frimet,4/63 Marion St,Male,13500,8854290
Gabriela150AMcIntoshRdFemale5100006347381,Gabriela,150A McIntosh Rd,Female,510000,6347381
Gabriella21NealCtMale7700008108872,Gabriella,21 Neal Ct,Male,770000,8108872
Gabrielle31DuosaRdMale9230007976962,Gabrielle,31 Duosa Rd,Male,923000,7976962
Gemma252MillersRdMale6930008326725,Gemma,252 Millers Rd,Male,693000,8326725
Genevieve1/156ChambersRdMale6200006912215,Genevieve,1/156 Chambers Rd,Male,620000,6912215
Georgia19CleghornAvFemale8000006515759,Georgia,19 Cleghorn Av,Female,800000,6515759
Gia2GadsdenStMale7285006745822,Gia,2 Gadsden St,Male,728500,6745822
Gianna24HansenStMale9310008943725,Gianna,24 Hansen St,Male,931000,8943725
Giovanna4PrismallStMale9880007969095,Giovanna,4 Prismall St,Male,988000,7969095
Gittel1/21FreemansRdFemale5900006083410,Gittel,1/21 Freemans Rd,Female,590000,6083410
Gitty122McIntoshRdMale5900006687902,Gitty,122 McIntosh Rd,Male,590000,6687902
Giuliana35MayStMale6100006761088,Giuliana,35 May St,Male,610000,6761088
Golda29CyclamenAvFemale135006211903,Golda,29 Cyclamen Av,Female,13500,6211903
Goldy6HillStMale8150006724130,Goldy,6 Hill St,Male,815000,6724130
Grace84MayStMale9700006006567,Grace,84 May St,Male,970000,6006567
Greta81FifthAvFemale8400007364811,Greta,81 Fifth Av,Female,840000,7364811
Hadassa23HuxtableAvFemale8400008073655,Hadassa,23 Huxtable Av,Female,840000,8073655
Hadassah155ChambersRdMale7600006243411,Hadassah,155 Chambers Rd,Male,760000,6243411
Hailey61aFirstAvFemale8525007169223,Hailey,61a First Av,Female,852500,7169223
Hanna268dMasonStMale8475007282264,Hanna,268d Mason St,Male,847500,7282264
Hannah5CresserStMale12000007408123,Hannah,5 Cresser St,Male,1200000,7408123
Harper1/33FifthAvFemale6300006059868,Harper,1/33 Fifth Av,Female,630000,6059868
Hazel1/8FourthAvFemale135007160561,Hazel,1/8 Fourth Av,Female,13500,7160561
Henny107McIntoshRdMale7000007804550,Henny,107 McIntosh Rd,Male,700000,7804550
Hindy10KnappStMale6250008943219,Hindy,10 Knapp St,Male,625000,8943219
Idy4/221BlackshawsRdMale2920008318654,Idy,4/221 Blackshaws Rd,Male,292000,8318654
Ilana56aMacDonaldAvFemale6400006857305,Ilana,56a MacDonald Av,Female,640000,6857305
Iris126SixthAvFemale8000008718007,Iris,126 Sixth Av,Female,800000,8718007
Isabel24HumeStMale135007924039,Isabel,24 Hume St,Male,13500,7924039
Isabella8/19MercerRdMale5990008634928,Isabella,8/19 Mercer Rd,Male,599000,8634928
Isabelle1/42AdelaideStMale5500007773979,Isabelle,1/42 Adelaide St,Male,550000,7773979
Isla14/71DenbighRdMale9950007527695,Isla,14/71 Denbigh Rd,Male,995000,7527695
Ivy4/769HighStMale12050006907456,Ivy,4/769 High St,Male,1205000,6907456
Izabella12HuntingtowerRdMale135007162996,Izabella,12 Huntingtower Rd,Male,13500,7162996
Jacqueline28LambethAvFemale26750007995674,Jacqueline,28 Lambeth Av,Female,2675000,7995674
Jane7LlaneastStMale19390007981320,Jane,7 Llaneast St,Male,1939000,7981320
Jasmine9/55NorthcoteRdMale4215006576391,Jasmine,9/55 Northcote Rd,Male,421500,6576391
Jenna1/7RailwayAvFemale5850007939336,Jenna,1/7 Railway Av,Female,585000,7939336
Jessica65BarklyAvFemale20500008778338,Jessica,65 Barkly Av,Female,2050000,8778338
Jordyn28CambridgeStMale18700007429269,Jordyn,28 Cambridge St,Male,1870000,7429269
Josephine6CambridgeStMale135008422472,Josephine,6 Cambridge St,Male,13500,8422472
Joyce3/16FultonStMale6780008310104,Joyce,3/16 Fulton St,Male,678000,8310104
Julia6FultonStMale135008000683,Julia,6 Fulton St,Male,13500,8000683
Juliana21LambethAvFemale135006833465,Juliana,21 Lambeth Av,Female,13500,6833465
Julianna3/20MercerRdMale19180007507243,Julianna,3/20 Mercer Rd,Male,1918000,7507243
Julie7/53WattletreeRdMale135007495506,Julie,7/53 Wattletree Rd,Male,13500,7495506
Juliet1/77WattletreeRdMale6600008283697,Juliet,1/77 Wattletree Rd,Male,660000,8283697
Juliette12WillisStMale20500007144221,Juliette,12 Willis St,Male,2050000,7144221
Kaitlyn12AlleyneAvFemale135008337864,Kaitlyn,12 Alleyne Av,Female,13500,8337864
Kate3/10DenbighRdMale135006106476,Kate,3/10 Denbigh Rd,Male,13500,6106476
Katherine8/71DenbighRdMale7000006819210,Katherine,8/71 Denbigh Rd,Male,700000,6819210
Kathryn11/17MyamynStMale36250008630570,Kathryn,11/17 Myamyn St,Male,3625000,8630570
Kayla526OrrongRdMale30000008660942,Kayla,526 Orrong Rd,Male,3000000,8660942
Kaylee37BarklyAvFemale19300007135325,Kaylee,37 Barkly Av,Female,1930000,7135325
Kira553DandenongRdMale15250006763223,Kira,553 Dandenong Rd,Male,1525000,6763223
Kylie17EgertonRdMale135006769955,Kylie,17 Egerton Rd,Male,13500,6769955
Laila9/19MercerRdMale7350007966559,Laila,9/19 Mercer Rd,Male,735000,7966559
Lara6/26MercerRdMale8250007543293,Lara,6/26 Mercer Rd,Male,825000,7543293
Laura538aOrrongRdMale15860006924872,Laura,538a Orrong Rd,Male,1586000,6924872
Lauren557OrrongRdMale135006814712,Lauren,557 Orrong Rd,Male,13500,6814712
Layla5/68RoseStMale135008096765,Layla,5/68 Rose St,Male,13500,8096765
Lea11/38WattletreeRdMale135008010489,Lea,11/38 Wattletree Rd,Male,13500,8010489
Leah24LambethAvFemale135006943845,Leah,24 Lambeth Av,Female,13500,6943845
Leila18/41KooyongRdMale6450006798433,Leila,18/41 Kooyong Rd,Male,645000,6798433
Lena10WilliamStMale14350006974944,Lena,10 William St,Male,1435000,6974944
Leora11AdelaideStMale135008324900,Leora,11 Adelaide St,Male,13500,8324900
Lia15/405DandenongRdMale2800006737109,Lia,15/405 Dandenong Rd,Male,280000,6737109
Liana1/2ArmadaleStMale4000008727998,Liana,1/2 Armadale St,Male,400000,8727998
Liba54DenbighRdMale135006111623,Liba,54 Denbigh Rd,Male,13500,6111623
Libby4/20MercerRdMale17800006278480,Libby,4/20 Mercer Rd,Male,1780000,6278480
Lila47NorthcoteRdMale135008664476,Lila,47 Northcote Rd,Male,13500,8664476
Lilah8/58SutherlandRdMale5925006181222,Lilah,8/58 Sutherland Rd,Male,592500,6181222
Liliana6AMunroStMale135007968761,Liliana,6A Munro St,Male,13500,7968761
Lillian40NewStMale12100006393011,Lillian,40 New St,Male,1210000,6393011
Lilly35NorthcoteRdMale28010008677659,Lilly,35 Northcote Rd,Male,2801000,8677659
Lily7/17MyamynStMale135007220851,Lily,7/17 Myamyn St,Male,13500,7220851
Lina595OrrongRdMale135008946135,Lina,595 Orrong Rd,Male,13500,8946135
Lola3WattletreeRdMale135006494939,Lola,3 Wattletree Rd,Male,13500,6494939
London7/53WattletreeRdMale3900008301913,London,7/53 Wattletree Rd,Male,390000,8301913
Lucia2bDenbighRdMale135007336563,Lucia,2b Denbigh Rd,Male,13500,7336563
Lucy791HighStMale18000008555894,Lucy,791 High St,Male,1800000,8555894
Lyla22LambethAvFemale135006687313,Lyla,22 Lambeth Av,Female,13500,6687313
Mackenzie25LlaneastStMale22000008565340,Mackenzie,25 Llaneast St,Male,2200000,8565340
Madeleine5AlleyneAvFemale135007003975,Madeleine,5 Alleyne Av,Female,13500,7003975
Madeline8/569OrrongRdMale3240006506928,Madeline,8/569 Orrong Rd,Male,324000,6506928
Madelyn19SutherlandRdMale135006439505,Madelyn,19 Sutherland Rd,Male,13500,6439505
Madison17/579DandenongRdMale135008175974,Madison,17/579 Dandenong Rd,Male,13500,8175974
Maeve11/26GladstoneAvFemale135006160535,Maeve,11/26 Gladstone Av,Female,13500,6160535
Makayla2/1MunroStMale135008514994,Makayla,2/1 Munro St,Male,13500,8514994
Malak1CambridgeStMale135007569658,Malak,1 Cambridge St,Male,13500,7569658
Malka367DandenongRdMale55250007530280,Malka,367 Dandenong Rd,Male,5525000,7530280
Malky10EgertonRdMale135008819549,Malky,10 Egerton Rd,Male,13500,8819549
Margaret34aRoseStMale11250006427845,Margaret,34a Rose St,Male,1125000,6427845
Maria42RoseStMale22500006295683,Maria,42 Rose St,Male,2250000,6295683
Mariam12AuburnGrMale23600007265838,Mariam,12 Auburn Gr,Male,2360000,7265838
Mary31HumeStMale19000006964092,Mary,31 Hume St,Male,1900000,6964092
Matilda10/581OrrongRdMale4400008158857,Matilda,10/581 Orrong Rd,Male,440000,8158857
Maya5/8SutherlandRdFemale135006432373,Maya,5/8 Sutherland Rd,Female,13500,6432373
Melanie5/92WattletreeRdMale135008184505,Melanie,5/92 Wattletree Rd,Male,13500,8184505
Mia7/579DandenongRdMale4900007375261,Mia,7/579 Dandenong Rd,Male,490000,7375261
Michaela1/13DenbighRdMale135007490768,Michaela,1/13 Denbigh Rd,Male,13500,7490768
Michal19GlassfordStMale23650006642661,Michal,19 Glassford St,Male,2365000,6642661
Michelle14NewStMale13000007268403,Michelle,14 New St,Male,1300000,7268403
Mikayla9/38NorthcoteRdMale135007234674,Mikayla,9/38 Northcote Rd,Male,13500,7234674
Mila7/501OrrongRdMale7320008728417,Mila,7/501 Orrong Rd,Male,732000,8728417
Milena6/51ArmadaleStMale7040008365307,Milena,6/51 Armadale St,Male,704000,8365307
Mindy30BarklyAvFemale135006905705,Mindy,30 Barkly Av,Female,13500,6905705
Miri5/31InvernessAvFemale135007453568,Miri,5/31 Inverness Av,Female,13500,7453568
Miriam12/41KooyongRdMale6200006311307,Miriam,12/41 Kooyong Rd,Male,620000,6311307
Molly63DenbighRdMale19000008039913,Molly,63 Denbigh Rd,Male,1900000,8039913
Morgan1DerbyStMale135008971765,Morgan,1 Derby St,Male,13500,8971765
Naomi5/2MercerRdMale135008338830,Naomi,5/2 Mercer Rd,Male,13500,8338830
Natalia9/60WattletreeRdMale135007293950,Natalia,9/60 Wattletree Rd,Male,13500,7293950
Natalie13/56SutherlandRdMale3150008155767,Natalie,13/56 Sutherland Rd,Male,315000,8155767
Nechama12BaldwinStMale135006277021,Nechama,12 Baldwin St,Male,13500,6277021
Nicole48BarklyAvFemale19920008840838,Nicole,48 Barkly Av,Female,1992000,8840838
Nicolette7/22DerbyStMale4500007136568,Nicolette,7/22 Derby St,Male,450000,7136568
Nina10/51ArmadaleStMale7100008137349,Nina,10/51 Armadale St,Male,710000,8137349
Noa2/377DandenongRdMale8720007704028,Noa,2/377 Dandenong Rd,Male,872000,7704028
Nora1/14DenbighRdMale5980008305186,Nora,1/14 Denbigh Rd,Male,598000,8305186
Olivia15SutherlandRdMale135007471975,Olivia,15 Sutherland Rd,Male,13500,7471975
Paige75SutherlandRdMale12850006456221,Paige,75 Sutherland Rd,Male,1285000,6456221
Parker61UnionStMale36600006210575,Parker,61 Union St,Male,3660000,6210575
Pearl30WillisStMale135006821579,Pearl,30 Willis St,Male,13500,6821579
Penelope1/770MalvernRdMale135007386643,Penelope,1/770 Malvern Rd,Male,13500,7386643
Perel1/403DandenongRdMale5200007788047,Perel,1/403 Dandenong Rd,Male,520000,7788047
Pessy7LambethAvFemale27600008244757,Pessy,7 Lambeth Av,Female,2760000,8244757
Phoebe3AlleyneAvFemale135008979988,Phoebe,3 Alleyne Av,Female,13500,8979988
Piper10/507DandenongRdFemale6900008397461,Piper,10/507 Dandenong Rd,Female,690000,8397461
Quinn44DenbighRdMale36250007569565,Quinn,44 Denbigh Rd,Male,3625000,7569565
Rachel44HampdenRdMale42000007862362,Rachel,44 Hampden Rd,Male,4200000,7862362
Raizel3/769HighStMale11010006216533,Raizel,3/769 High St,Male,1101000,6216533
Raizy4MercerRdMale35125008104105,Raizy,4 Mercer Rd,Male,3512500,8104105
Rebecca4/38NorthcoteRdMale135006305764,Rebecca,4/38 Northcote Rd,Male,13500,6305764
Reese4/576OrrongRdMale135007367669,Reese,4/576 Orrong Rd,Male,13500,7367669
Rifka17KooyongRdMale20000007651280,Rifka,17 Kooyong Rd,Male,2000000,7651280
Rifky896MalvernRdMale135008882445,Rifky,896 Malvern Rd,Male,13500,8882445
Rivka8/507DandenongRdFemale5770008991296,Rivka,8/507 Dandenong Rd,Female,577000,8991296
Rivky8DerbyStMale135006906913,Rivky,8 Derby St,Male,13500,6906913
Rochel1/6ElmGrMale135008240754,Rochel,1/6 Elm Gr,Male,13500,8240754
Roizy37LambethAvFemale28650008106280,Roizy,37 Lambeth Av,Female,2865000,8106280
Rose16LlaneastStMale28100006633408,Rose,16 Llaneast St,Male,2810000,6633408
Ruby2/532OrrongRdMale5650006624063,Ruby,2/532 Orrong Rd,Male,565000,6624063
Ruchy5/555OrrongRdMale5670008417871,Ruchy,5/555 Orrong Rd,Male,567000,8417871
Ruth3/50DenbighRdFemale5460006343589,Ruth,3/50 Denbigh Rd,Female,546000,6343589
Ryan11EgertonRdMale135006586998,Ryan,11 Egerton Rd,Male,13500,6586998
Sabrina7/844MalvernRdMale4715006010576,Sabrina,7/844 Malvern Rd,Male,471500,6010576
Sadie24AyrStMale135007388375,Sadie,24 Ayr St,Male,13500,7388375
Salma2/43RoxburghStMale4550008389757,Salma,2/43 Roxburgh St,Male,455000,8389757
Samantha30RothwellStMale9400008083309,Samantha,30 Rothwell St,Male,940000,8083309
Sara9/5RothwellStMale4670006874736,Sara,9/5 Rothwell St,Male,467000,6874736
Sarah47UnionRdMale135008990711,Sarah,47 Union Rd,Male,13500,8990711
Sasha42ArcherAvFemale8950007657563,Sasha,42 Archer Av,Female,895000,7657563
Savannah7FrancisStMale13800007974230,Savannah,7 Francis St,Male,1380000,7974230
Scarlett2/21HaroldStMale4900007404503,Scarlett,2/21 Harold St,Male,490000,7404503
Serena44TheParadeMale18500008477656,Serena,44 The Parade,Male,1850000,8477656
Shaina97WalterStMale12840007081055,Shaina,97 Walter St,Male,1284000,7081055
Shaindel98EpsomRdMale9710006119793,Shaindel,98 Epsom Rd,Male,971000,6119793
Shaindy8GeddesStMale7100006420098,Shaindy,8 Geddes St,Male,710000,6420098
Shevy75MaribyrnongRdMale24250007347245,Shevy,75 Maribyrnong Rd,Male,2425000,7347245
Shifra119RoseberryStMale7500006767802,Shifra,119 Roseberry St,Male,750000,6767802
Shira25StationAvFemale8400006909727,Shira,25 Station Av,Female,840000,6909727
Shoshana10FentonStMale10530006083504,Shoshana,10 Fenton St,Male,1053000,6083504
Siena10McCullyStMale13770008255931,Siena,10 McCully St,Male,1377000,8255931
Sienna120EpsomRdMale9700007645195,Sienna,120 Epsom Rd,Male,970000,7645195
Sima47HurtleStMale9400008373219,Sima,47 Hurtle St,Male,940000,8373219
Simi63KentStMale7510006778202,Simi,63 Kent St,Male,751000,6778202
Simone4TheParadeMale9500007333164,Simone,4 The Parade,Male,950000,7333164
Skylar4WestStMale135008663981,Skylar,4 West St,Male,13500,8663981
Sloane1/17EpsomRdMale6850006088047,Sloane,1/17 Epsom Rd,Male,685000,6088047
Sofia70BloomfieldRdMale135006842910,Sofia,70 Bloomfield Rd,Male,13500,6842910
Sophia41MonashStMale12300008945445,Sophia,41 Monash St,Male,1230000,8945445
Sophie2/78OrmondRdMale6365007616194,Sophie,2/78 Ormond Rd,Male,636500,7616194
Stella83RoseberryStMale9100008260280,Stella,83 Roseberry St,Male,910000,8260280
Summer7aStationAvFemale8725008808431,Summer,7a Station Av,Female,872500,8808431
Suri51FrancisStMale7700008640456,Suri,51 Francis St,Male,770000,8640456
Sury5/39SandownRdFemale4900008883430,Sury,5/39 Sandown Rd,Female,490000,8883430
Sydney33DalgetyDrMale9600007428271,Sydney,33 Dalgety Dr,Male,960000,7428271
Sylvia12MiramsStMale8900008781906,Sylvia,12 Mirams St,Male,890000,8781906
Talia2TheParadeMale9650008355416,Talia,2 The Parade,Male,965000,8355416
Tamar13WigtonStMale135008589398,Tamar,13 Wigton St,Male,13500,8589398
Taylor17AspectAvFemale12000006435943,Taylor,17 Aspect Av,Female,1200000,6435943
Tessa78TheParadeMale14400007098714,Tessa,78 The Parade,Male,1440000,7098714
Toby11AscotStMale9550007050749,Toby,11 Ascot St,Male,955000,7050749
Tzipora24/54EpsomRdMale4500008072296,Tzipora,24/54 Epsom Rd,Male,450000,8072296
Tziporah2FarncombStMale8010006400495,Tziporah,2 Farncomb St,Male,801000,6400495
Tzippy13FisherPdeMale135007671295,Tzippy,13 Fisher Pde,Male,13500,7671295
Tzivia6LeonardCrFemale7700007594006,Tzivia,6 Leonard Cr,Female,770000,7594006
Valentina26NewsomStMale10000008216609,Valentina,26 Newsom St,Male,1000000,8216609
Valerie8PentlandStMale14350007185298,Valerie,8 Pentland St,Male,1435000,7185298
Vanessa8/129TheParadeMale3900007445037,Vanessa,8/129 The Parade,Male,390000,7445037
Vera52MonashStMale14250008163756,Vera,52 Monash St,Male,1425000,8163756
Veronica32MyrossAvFemale9250007957489,Veronica,32 Myross Av,Female,925000,7957489
Veronika58FentonStMale13400007030568,Veronika,58 Fenton St,Male,1340000,7030568
Victoria70MunroStMale9550008616859,Victoria,70 Munro St,Male,955000,8616859
Violet1NairnAvFemale10750006307191,Violet,1 Nairn Av,Female,1075000,6307191
Vivian125EpsomRdMale11000006300724,Vivian,125 Epsom Rd,Male,1100000,6300724
Vivienne33HockeyLaMale12550006278556,Vivienne,33 Hockey La,Male,1255000,6278556
Willa55HuntCrFemale14830008322944,Willa,55 Hunt Cr,Female,1483000,8322944
Yachet3/28OrmondRdMale4320008278420,Yachet,3/28 Ormond Rd,Male,432000,8278420
Yael7AnglerPdeMale16400007506116,Yael,7 Angler Pde,Male,1640000,7506116
Yasmine26AyrStMale14300008080975,Yasmine,26 Ayr St,Male,1430000,8080975
Yehudis2/127EpsomRdMale6100008153041,Yehudis,2/127 Epsom Rd,Male,610000,8153041
Yides57TheParadeMale9400008745399,Yides,57 The Parade,Male,940000,8745399
Yitty62MiramsStMale8900006344849,Yitty,62 Mirams St,Male,890000,6344849
Yocheved4MorphettAvFemale15050008632512,Yocheved,4 Morphett Av,Female,1505000,8632512
Zissy67HurtleStMale11800008560508,Zissy,67 Hurtle St,Male,1180000,8560508
Zoe95WalterStMale14800006032950,Zoe,95 Walter St,Male,1480000,6032950
Zoey15BayviewTceMale11500007828268,Zoey,15 Bayview Tce,Male,1150000,7828268
Aarav57MonashStMale13500007800131,Aarav,57 Monash St,Male,1350000,7800131
Aaron54SouthStMale19050008947790,Aaron,54 South St,Male,1905000,8947790
Abdul3/8WalterStMale8650006359392,Abdul,3/8 Walter St,Male,865000,6359392
Abdullah2/225MaribyrnongRdMale7050008265435,Abdullah,2/225 Maribyrnong Rd,Male,705000,8265435
Adam12/9MiltonStMale4420007884345,Adam,12/9 Milton St,Male,442000,7884345
Aditya107/8BurrowesStMale5400008705543,Aditya,107/8 Burrowes St,Male,540000,8705543
Adrian21AGeddesStMale10375006226210,Adrian,21A Geddes St,Male,1037500,6226210
Ahmed1/20NewsomStMale10500008402273,Ahmed,1/20 Newsom St,Male,1050000,8402273
Aidan14OrmondRdMale135007881389,Aidan,14 Ormond Rd,Male,13500,7881389
Aiden4/27RoseberryStMale4400006512867,Aiden,4/27 Roseberry St,Male,440000,6512867
Alan126TheParadeMale10100007737122,Alan,126 The Parade,Male,1010000,7737122
Alex43BloomfieldRdMale14300007400243,Alex,43 Bloomfield Rd,Male,1430000,7400243
Alexander6/17GeddesStMale5700006009195,Alexander,6/17 Geddes St,Male,570000,6009195
Ali1/60TheParadeMale6900008238823,Ali,1/60 The Parade,Male,690000,8238823
Allen96TheParadeMale135007246331,Allen,96 The Parade,Male,13500,7246331
Alvin3AspectAvFemale10700008028207,Alvin,3 Aspect Av,Female,1070000,8028207
Andrew45BloomfieldRdMale12910007491246,Andrew,45 Bloomfield Rd,Male,1291000,7491246
Andy72KentStMale135007636072,Andy,72 Kent St,Male,13500,7636072
Anson21MiddleStMale11300008392439,Anson,21 Middle St,Male,1130000,8392439
Anthony78FrancisStMale11350007331136,Anthony,78 Francis St,Male,1135000,7331136
Arjun25GeddesStMale9500006539346,Arjun,25 Geddes St,Male,950000,6539346
Armaan106/246UnionRdMale7900006371180,Armaan,106/246 Union Rd,Male,790000,6371180
Aryan57BloomfieldRdMale135007334038,Aryan,57 Bloomfield Rd,Male,13500,7334038
Austin18/54EpsomRdMale3900006144329,Austin,18/54 Epsom Rd,Male,390000,6144329
Ayaan15MiramsStMale13450007267057,Ayaan,15 Mirams St,Male,1345000,7267057
Ayden6/37MyrnongCrFemale2960007374417,Ayden,6/37 Myrnong Cr,Female,296000,7374417
Benjamin44WalterStMale13815006015528,Benjamin,44 Walter St,Male,1381500,6015528
Benson25DalgetyDrMale9400006937814,Benson,25 Dalgety Dr,Male,940000,6937814
Brandon7DalgetyDrMale9950008226743,Brandon,7 Dalgety Dr,Male,995000,8226743
Brian37EpsomRdMale10500008444935,Brian,37 Epsom Rd,Male,1050000,8444935
Bryan6WallerCtMale7860007891318,Bryan,6 Waller Ct,Male,786000,7891318
Caleb17AscotStMale7050008854843,Caleb,17 Ascot St,Male,705000,8854843
Calvin19DunlopAvFemale6600007789326,Calvin,19 Dunlop Av,Female,660000,7789326
Carson73KentStMale7600006281907,Carson,73 Kent St,Male,760000,6281907
